LATITUDE,LONGITUDE,Aug-22,Jan-23,Nov-22,Mar-22,WELL DEPTH
21.72195631,75.663,2.05,0.00859454,2.35,7.25,0.147688644
21.70364943,75.702,12.05,0.076484183,17.75,13.45,0.11563585
21.68534255,75.699,11.25,0.075039723,9.99,13,0.11563585
21.66703567,75.45,1.2,0.010039,1.18,1.9,0.112425989
21.64872879,75.45,12.15,0.072873032,8.58,13.8,0.112425989
21.6304219,75.754,10.4,0.048317204,4.9,12.6,0.15394666
21.61211502,75.767,9,0.064928499,4.9,12.6,0.154120494
21.59380814,75.73,6,0.042178246,6.05,12.28,0.15602458
21.57550126,75.738,7.35,0.03820598,5.9,10.8,0.159910911
21.55719438,75.411,5.15,0.04535606,6.53,10.85,0.110566372
21.5388875,75.388,3.1,0.020511339,4.45,10.9,0.110566372
21.52058062,75.504,10.7,0.083706486,9.1,10.95,0.112425989
21.50227374,75.586,5.9,0.085512061,11,6.9,0.10691721
21.48396686,75.588,5.9,0.042539362,5,6.15,0.10691721
21.46565998,75.509,4.65,0.03892821,4.55,5.75,0.112425989
21.4473531,75.656,12.1,0.098512206,12,13.55,0.158854433
21.42904621,75.64,12.6,0.055539506,7.07,13.9,0.161536055
21.41073933,75.683,24.6,0.182652029,24.8,27.4,0.129529078
21.39243245,75.676,24.85,0.187707641,23.21,26.05,0.126820505
21.37412557,75.587,8.6,0.036400404,3.3,9.7,0.10691721
21.35581869,75.514,4.9,0.036905966,5.8,11.1,0.112425989
21.33751181,75.518,3.35,0.017261303,3.6,7.4,0.112506842
21.31920493,75.607,4.55,0.016177958,2.95,10.1,0.120538233
21.30089805,75.602,7.65,0.040372671,6.69,12.95,0.115263927
21.28259117,75.502,5.05,0.042539362,4.8,5.9,0.112264283
21.26428429,75.511,6.1,0.041817131,3.6,6.3,0.132222827
21.2459774,75.395,19.6,0.176513072,21.25,23.15,0.136040433
21.22767052,75.409,41.05,0.41954355,56.43,43.2,0.137642668
21.20936364,75.357,59.2,0.435432616,58.21,56.44,0.156042098
21.19105676,75.22,10.3,0.074317492,10.1,12.25,0.143884514
21.17274988,75.633,67.5,0.483822042,65.7,69.9,0.216366464
21.154443,75.855,21.1,0.11006789,13.43,22.1,0.135253464
21.13613612,75.818,51.15,0.368626318,48.6,53.1,0.20559955
21.11782924,75.577,27.1,0.207207858,26.05,30,0.169981142
21.09952236,75.567,51.8,0.387043189,50.7,55.65,0.159332812
21.08121548,75.789,60.7,0.423876932,56.02,62.9,0.201524563
21.0629086,75.867,61.9,0.46323848,51.21,60.74,0.129264958
21.04460171,75.767,50.85,0.361909577,46.4,53.15,0.206939013
21.02629483,75.767,42.9,0.314820165,39.25,44.25,0.20478024
21.00798795,75.859,11.3,0.077928644,10.5,12.8,0.116397215
20.98968107,75.716,51.25,0.379820887,51.02,54.15,0.146644294
20.97137419,75.954,76.94,0.555900621,77.02,86.1,0.03526535
20.95306731,75.837,43.79,0.314820165,42.92,44.3,0.100900405
20.93476043,76.038,33.5,0.247652752,33.4,51.3,0.035262655
20.91645355,75.954,52.1,0.180918677,50.78,52.12,0.046094251
20.89814667,76.021,53.6,0.114184602,52.2,53.88,0.039127424
20.87983979,71.833,7.9,0.047450527,7.5,7.95,0.164500931
20.8615329,70.9,19.9,0.047233858,19.7,22,0.101070466
20.84322602,71.783,9.4,0.047017189,9.35,10.6,0.146442431
20.82491914,71.981,15,0.115051278,14.9,15.5,0.181776506
20.80661226,71.979,14.2,0.111440127,14.1,14.7,0.181776506
20.78830538,70.997,47.75,0.34623718,47.6,48.3,0.101070466
20.7699985,72.125,29.55,0.21370793,61.525,30.07,0.323367871
20.75169162,71.358,75.04,0.547089412,75.45,74.66,0.112352413
20.73338474,70.975,28.6,0.214574606,29,28.7,0.101070466
20.71507786,71.358,61.65,0.444099379,61.35,61.21,0.112352413
20.69677098,71.463,35.59,0.259136213,35.89,35.89,0.109387806
20.6784641,71.054,41.59,0.306297848,41.55,43.15,0.101070466
20.66015721,70.91,34.53,0.247941644,33.48,34.78,0.101070466
20.64185033,71.297,31.85,0.242236025,33,33,0.107771826
20.62354345,70.808,38.4,0.313014589,38.3,39.47,0.101070466
20.60523657,70.835,15.3,0.108984544,15,15.85,0.101070466
20.58692969,70.842,73.33,0.08930377,15,15.85,0.101070466
20.56862281,71.721,7.6,0.069622996,7.6,7.9,0.123850777
20.55031593,72.033,22.6,0.165751842,21.85,23.02,0.174188729
20.53200905,71.08,34.75,0.259497328,36.1,36.2,0.105091551
20.51370217,71.233,35.4,0.210060667,34.35,33.1,0.104875943
20.49539529,71.659,20.7,0.160624007,20.6,20.9,0.109387806
20.4770884,71.157,5.2,0.037844865,5.2,7.45,0.105091551
20.45878152,71.708,10.45,0.075545284,9.5,10.1,0.117414884
20.44047464,70.316,65.04,0.410443449,65.05,22.69,0.108744217
20.42216776,70.038,38.6,0.238624874,38.55,35.28,0.093494547
20.40386088,71.148,21.6,0.154773942,21.5,21.8,0.105091551
20.385554,71.148,8.04,0.061317348,8.45,8.9,0.105091551
20.36724712,70.325,35.16,0.257041745,35.3,35.23,0.108744217
20.34894024,70.7,8.35,0.068900766,8.5,10.93,0.101070466
20.33063336,71.275,109.15,0.795969955,109.94,109.52,0.104067414
20.31232648,70.557,104.48,0.760869565,104.43,105.18,0.099399775
20.2940196,70.487,34.55,0.249097212,34.5,34.6,0.105706033
20.27571271,70.356,64.9,0.475733064,64.9,62,0.102696418
20.25740583,70.415,31.1,0.38189128,31,31.05,0.099591127
20.23909895,70.471,34.21,0.288049497,36.61,34.81,0.105706033
20.22079207,70.472,26.3,0.194207713,36.61,34.81,0.105706033
20.20248519,70.5,54.22,0.250650007,54.2,47.16,0.105598229
20.18417831,70.483,42.4,0.307092301,43,42.5,0.105706033
20.16587143,70.45,61.21,0.602773364,41.9,64.34,0.10278886
20.14756455,70.244,38.32,0.281236458,40.8,41.2,0.126298195
20.12925767,70.659,106.07,0.769536328,106.28,106.91,0.101070466
20.11095079,71.308,32.95,0.245486061,32.95,33.3,0.107771826
20.0926439,70.367,30.28,0.218619096,30.38,30.48,0.102696418
20.07433702,71.074,28.1,0.133829265,18.24,29.55,0.105091551
20.05603014,71.067,6.1,0.049039434,6.1,6.9,0.101070466
20.03772326,72.02,18.5,0.132457027,18.6,18.55,0.174188729
20.01941638,71.604,4,0.042178246,3.95,6.91,0.109387806
20.0011095,71.904,19.7,0.142207136,17.9,27.7,0.181776506
19.98280262,71.433,39.51,0.129929221,17.1,39.92,0.11033109
19.96449574,72.05,16.2,0.117651307,16.3,22.08,0.173393675
19.94618886,71.767,71.94,0.532861476,71.94,72.04,0.133988925
19.92788198,71.571,8.6,0.095623285,7.7,15.4,0.109387806
19.9095751,71.504,6.25,0.049039434,6.8,8.05,0.109387806
19.89126821,71.899,23.3,0.170446338,23.6,23.56,0.181776506
19.87296133,71.928,5.09,0.035967066,4.99,5.11,0.181776506
19.85465445,71.925,15.3,0.121093938,13.9,16.95,0.181776506
19.83634757,72.019,23.1,0.20622081,20.8,25.46,0.175489652
19.81804069,71.55,38.45,0.291347682,39.45,39.35,0.109387806
19.79973381,72.859,47.5,0.337209302,46.25,47.48,0.216464566
19.78142693,72.866,14.5,0.103928933,14,16,0.203442664
19.76312005,72.263,3.1,0.028816987,2.75,5.8,0.499652796
19.74481317,72.031,56.1,0.41882132,57.25,58.1,0.174188729
19.72650629,72.346,30.05,0.295247725,40.08,41.64,0.360200514
19.7081994,71.408,22.48,0.17167413,22.91,25.18,0.11033109
19.68989252,71.594,1.4,0.016177958,1.91,3.15,0.109387806
19.67158564,71.719,1.87,0.027914199,19.24,4.475,0.126955529
19.65327876,71.739,2.46,0.039650441,36.57,5.8,0.126800022
19.63497188,72.596,54.9,0.392098801,53.9,43.2,0.244565052
19.616665,72.663,29.8,0.205185613,28.045,33.85,0.26510153
19.59835812,72.575,3.44,0.018272425,2.19,2.44,0.256817504
19.58005124,72.521,3,0.029900332,4.95,8.35,0.290564968
19.56174436,72.431,67.5,0.577711975,79.9,87.9,0.428450215
19.54343748,72.255,14.36,0.111873465,14.15,78.275,0.494264218
19.5251306,72.202,58.85,0.440127113,60.15,68.65,0.350592597
19.50682371,72.117,52.75,0.394626607,54.75,61.05,0.270785622
19.48851683,72.3,26.15,0.420446338,65.5,26.85,0.54130903
19.47020995,72.109,61.55,0.44626607,76.25,62.5,0.30863043
19.45190307,72.022,43.34,0.317709086,49.3,55.6,0.174188729
19.43359619,71.829,36.94,0.274519717,37.14,37.42,0.169486862
19.41528931,71.939,42.33,0.519427994,77.33,59.03,0.181776506
19.39698243,76.561,0.75,0.276433627,2.49,9.35,0.013819382
19.37867555,75.915,4.74,0.03343926,3.59,10.04,0.016391313
19.36036867,75.96,2.12,0.027516972,1.99,7.42,0.019680679
19.34206179,75.867,1.93,0.037808753,2.48,9.33,0.020825018
19.3237549,75.836,3.07,0.048100534,4.17,12.77,0.016580778
19.30544802,75.833,3.07,0.113462372,12.12,11.42,0.017257248
19.28714114,75.842,0.11,0.023833598,1.03,8.11,0.017257248
19.26883426,75.835,1.88,0.113534595,2.73,9.855,0.017257248
19.25052738,75.617,6.2,0.054095046,8.71,11.6,0.016940574
19.2322205,75.883,3.4,0.069622996,6.49,12.65,0.015940154
19.21391362,75.709,0.35,0.03820598,3.13,8.9,0.017188523
19.19560674,76.303,1.2,0.052650585,2.75,6.59,0.036758434
19.17729986,76.375,0.13,0.012061245,1.24,4.08,0.046401492
19.15899298,76.176,1.12,0.096489961,2.31,9.67,0.020870834
19.1406861,76.15,2.8,0.082984255,5.7,4.7,0.017728351
19.12237921,76.099,1.56,0.018777986,2.41,7.11,0.01978471
19.10407233,76.2,0.65,0.018344648,1.41,3.1,0.020733385
19.08576545,76.258,0.1,0.007511195,0.3,3.95,0.017256709
19.06745857,76.773,0.88,0.019644663,2.07,7.13,0.022100607
19.04915169,76.731,0.2,0.006788964,2.05,5.85,0.018061195
19.03084481,76.808,8.21,0.071139679,10.36,12.36,0.022360684
19.01253793,76.672,3.81,0.063195147,5.56,10.26,0.01805877
18.99423105,76.187,1.87,0.022100246,8.85,11.27,0.025575127
18.97592417,75.962,5.4,0.051350571,8.55,21.5,0.022631811
18.95761729,75.178,41.68,0.298931099,41.08,41.68,0.021609291
18.9393104,75.258,49.18,0.351653907,48.92,50.02,0.021609291
18.92100352,75.314,39.06,0.443774375,38.5,38.53,0.021609291
18.90269664,75.522,73.44,0.535894843,73.8,73.1,0.021810076
18.88438976,75.44,60.71,0.443738264,60.35,61.34,0.021609291
18.86608288,75.258,53.1,0.373970822,52.95,53.1,0.021609291
18.847776,75.454,53.9,0.387909866,52.3,53.87,0.021609291
18.82946912,75.317,61.19,0.440416005,59.92,60.22,0.021609291
18.81116224,75.275,59.55,0.439765997,59.3,63.95,0.021609291
18.79285536,75.217,57.01,0.410154557,56.85,57.98,0.021609291
18.77454848,75.354,47.23,0.355987289,47.1,47.2,0.021609291
18.7562416,75.496,67.15,0.478766431,66.5,58.85,0.021697151
18.73793471,72.631,14.7,0.140762675,14.6,16.45,0.251014525
18.71962783,72.5,3.2,0.028094757,2.65,15,0.290515668
18.70132095,72.471,1.1,0.021594684,1.4,12.7,0.396053481
18.68301407,73.212,11.65,0.054095046,6.85,11.25,0.039867498
18.66470719,73.334,29.8,0.264264047,35.8,38.7,0.035713006
18.64640031,73.338,45.8,0.30109779,41.4,39.7,0.035966345
18.62809343,72.35,6.2,0.194857721,25.55,6.19,0.365994435
18.60978655,72.306,9.7,0.088617651,9.7,10.04,0.423452869
18.59147967,73.095,68.4,0.497905532,68.3,69.61,0.073091851
18.57317279,72.896,114.3,0.533005922,118.95,113.64,0.176434553
18.5548659,72.783,72.95,0.568106312,72.8,73.8,0.346312802
18.53655902,72.885,81.4,0.589917666,81.1,81.5,0.176652048
18.51825214,73.412,99.4,0.725046945,99.5,109.5,0.081196817
18.49994526,73.378,11.6,0.164957388,22.5,30.42,0.087464805
18.48163838,73.538,47.4,0.288097646,44.1,42.6,0.082652709
18.4633315,73.421,33.35,0.242958255,33.05,31.35,0.082652709
18.44502462,73.762,60,0.483822042,66.9,71.2,0.085249974
18.42671774,73.607,3.4,0.03271703,4.14,4.04,0.082614978
18.40841086,73.625,3.44,0.03271703,4.14,4.04,0.101214114
18.39010398,73.484,3.4,0.106456738,14.35,3.8,0.118216137
18.3717971,73.458,22.5,0.171818576,23.4,29.1,0.120445521
18.35349021,72.217,120.7,0.91188791,121.55,125.67,0.375816553
18.33518333,72.085,65.56,0.477971977,71.645,65.55,0.182598241
18.31687645,72.908,20.64,0.161996244,21.74,29.24,0.220861617
18.29856957,72.742,2.55,0.033872599,3.6,4.9,0.316502099
18.28026269,72.844,12.1,0.113317926,12.4,18.2,0.211453841
18.26195581,72.832,26.2,0.199985555,26.2,27.5,0.251080667
18.24364893,73.063,3.15,0.032789253,3.75,4.75,0.093696949
18.22534205,73.021,1.2,0.013650152,1.6,2.15,0.111324233
18.20703517,73.033,4.77,0.062545139,5.92,15.57,0.10625233
18.18872829,72.926,28.8,0.219124657,29.3,32.25,0.159967777
18.1704214,72.775,35.6,0.264264047,36.2,35.1,0.364208943
18.15211452,73.247,3.05,0.032789253,3.55,5.02,0.047147765
18.13380764,73.03,16,0.11151235,15.43,16.4,0.104775147
18.11550076,72.725,15.2,0.111151235,14.9,15,0.299757729
18.09719388,73.314,4.9,0.036039289,4.3,6.6,0.048366757
18.078887,73,20.09,0.142134913,19.99,20.39,0.115362298
18.06058012,72.952,14.9,0.168207425,23,26.2,0.15593106
18.04227324,72.933,3.85,0.034233714,4.25,7.15,0.157678562
18.02396636,73.274,6.72,0.054239492,7.02,10.12,0.051086111
18.00565948,72.782,33.7,0.249097212,34.1,33.75,0.353295261
17.9873526,73.033,6.94,0.052578362,6.99,10.34,0.119750456
17.96904571,73.042,13.14,0.057995089,8.19,16.94,0.13868621
17.95073883,72.919,15.62,0.123573595,16.72,16.02,0.201423766
17.93243195,73.174,13.7,0.09526217,13.6,15.1,0.098521173
17.91412507,73.161,87.2,0.629712552,86.5,90.55,0.065973829
17.89581819,72.917,10.23,0.06875632,10.13,10.83,0.191359194
17.87751131,72.142,121.6,0.883504261,124.5,121.67,0.442348536
17.85920443,72.118,130.6,1,115.75,130.77,0.278083811
17.84089755,72.408,28.6,0.18337426,29.86,29.27,0.36303339
17.82259067,72.401,107.65,0.18337426,29.86,29.27,0.366947566
17.80428379,73.421,9.91,0.090278781,11.31,12.56,0.057671042
17.7859769,73.796,122.7,0.904160046,124,120.6,0.091476997
17.76767002,73.614,20,0.342264914,35.6,20.4,0.046115812
17.74936314,73.38,14.71,0.109778998,14.91,15.61,0.063536383
17.73105626,73.538,55.3,0.255236169,55.4,55.4,0.057561891
17.71274938,72.463,75.9,0.567672974,78.26,76.36,0.40692317
17.6944425,72.433,54.28,0.353098368,55,53.3,0.428861053
17.67613562,72.348,96.75,0.710674563,98.52,94.39,0.360200514
17.65782874,72.548,51.55,0.377148635,54.32,52.2,0.286035942
17.63952186,72.2,37.45,0.274736386,37.75,37.65,0.350592597
17.62121498,72.286,44.25,0.335764842,45.13,44.75,0.529431197
17.6029081,72.314,43.4,0.329192547,39.96,43.67,0.438849714
17.58460121,72.295,42.42,0.316986855,42.43,42.4,0.548185571
17.56629433,76.925,9.95,0.069550773,9.73,9.53,0.013170941
17.54798745,77.033,0.28,0.001733353,0.19,0.75,0.012701994
17.52968057,77.017,3.98,0.030261447,3.2,6.4,0.008418945
17.51137369,76.926,23.2,0.158096201,15.58,30.68,0.006494107
17.49306681,77.182,0.44,0.027805865,1.22,6.51,0.004673299
17.47475993,77.075,27.94,0.065795176,3.8,7.64,0.00469486
17.45645305,77.005,12.92,0.103784486,6.38,8.77,0.004726392
17.43814617,76.933,10.04,0.058572873,8.96,9.9,0.004726392
17.41983929,76.933,1.45,0.028094757,2.55,3.98,0.004726392
17.4015324,76.846,1.03,0.023039145,2.39,4.42,0.006125148
17.38322552,76.95,10.53,0.070995233,10.62,10.77,0.004094392
17.36491864,77.128,15.58,0.125668063,15.42,24.65,0.004152337
17.34661176,77.242,30.04,0.220785787,30.43,13.625,0.004022972
17.32830488,76.689,1.52,0.013650152,1.69,2.6,0.00310071
17.309998,76.711,11.71,0.080673119,10.21,19.59,0.004770592
17.29169112,76.77,9.84,0.114473494,15.78,36.58,0.002516412
17.27338424,76.85,52.88,0.320236892,48.36,53.57,0.005289668
17.25507736,76.933,22.28,0.162935144,21.1,33.57,0.003048155
17.23677048,76.435,0.07,0.03510039,0.52,13.57,0.001580675
17.2184636,76.31,19.36,0.124223602,18.16,8.785,0.001580675
17.20015671,76.4,0.78,0.017983533,2,4,0.001435139
17.18184983,76.475,4.6,0.063484039,7.3,5.95,0.00158876
17.16354295,75.907,0.55,0.059872887,4.67,7.9,0.002158773
17.14523607,75.7,0.45,0.001011122,0.55,4.35,0.001838056
17.12692919,75.978,0.1,0.027733641,2.52,5.45,0.001908129
17.10862231,75.829,0.51,0.020222447,2.51,6.01,0
17.09031543,75.915,2.77,0.041961577,3.97,9.22,0.002491618
17.07200855,75.966,0.89,0.039361548,5.66,9.81,0.001782807
17.05370167,75.85,5.06,0.034667052,4.84,6.31,0.003933495
17.03539479,75.933,0.37,0.024628051,2.75,3.82,0.01029662
17.0170879,76.205,9.65,0.060595118,6.85,11.9,0.013608355
16.99878102,76.089,1.05,0.00931677,1.4,2.2,0.011886727
16.98047414,76.163,10.97,0.027878088,3.97,9.32,0.010361302
16.96216726,76.3,15.45,0.113317926,15.65,17.55,0.026072103
16.94386038,74.255,48.22,0.161707352,53.02,51.32,0.014464588
16.9255535,74.355,28.9,0.210096779,32.1,28.9,0.019409014
16.90724662,74.55,11.78,0.089700997,12.03,9.88,0.031192519
16.88893974,74.483,12.63,0.112090134,13.93,20.43,0.018435814
16.87063286,74.483,16.8,0.114762386,13.93,20.43,0.021948065
16.85232598,74.513,28.67,0.21060234,28.77,31.27,0.071887951
16.8340191,73.294,57.28,0.411454572,56.88,40.735,0.065090107
16.81571221,74.256,52.4,0.381987578,52.85,50.2,0.048617941
16.79740533,74.517,27.37,0.21132457,29.07,29.32,0.041154138
16.77909845,74.544,34,0.264264047,36.25,35.75,0.040844741
16.76079157,74.423,47.11,0.351653907,48.7,47.9,0.088396501
16.74248469,73.728,111.2,0.808103423,111.8,46.45,0.087067818
16.72417781,73.996,45.3,0.32926477,45.2,45,0.154516673
16.70587093,73.75,21.4,0.202513361,45.63,22.2,0.192268251
16.68756405,74.591,44.5,0.336487072,46.06,16.175,0.145771352
16.66925717,74.11,8.95,0.083345371,11.2,10.15,0.119213053
16.65095029,74.25,33.37,0.283547595,39.12,36.47,0.105593109
16.6326434,73.216,11.55,0.056983966,12,13.75,0.113207028
16.61433652,73.292,11.82,0.073017478,14.09,17.17,0.113813425
16.59602964,73.525,9.84,0.050989455,9.56,12.62,0.109747601
16.57772276,73.473,3.57,0.024989167,2.57,13.27,0.109747601
16.55941588,73.463,10.1,0.072150802,5.66,18.3,0.109747601
16.541109,74.063,8.4,0.064567384,7.6,6.85,0.10674661
16.52280212,74.018,31.8,0.249097212,33.1,32.35,0.10674661
16.50449524,73.817,21.85,0.154846165,21.55,20.55,0.107129314
16.48618836,73.313,2.65,0.037844865,4.75,15.55,0.113813425
16.46788148,73.333,5.99,0.038133757,5.69,10.05,0.113813425
16.4495746,74.101,1.35,0.012927921,1.75,4.55,0.10674661
16.43126771,74.029,8.7,0.074317492,9.9,7.45,0.13224358
16.41296083,73.258,4.86,0.085873176,15.3,22,0.158188474
16.39465395,73.063,4.62,0.049328326,5.67,7.52,0.162674733
16.37634707,73.143,4.78,0.012783475,1.32,2.73,0.160978439
16.35804019,72.967,4.03,0.042467139,5.09,7.39,0.171761254
16.33973331,73.613,7.55,0.056261736,7.2,7.48,0.159921691
16.32142643,73.475,6.4,0.055900621,6.9,9.96,0.159921691
16.30311955,73.638,11.75,0.090567673,11.85,12.24,0.159921691
16.28481267,73.159,1.81,0.032500361,4.19,6.11,0.160978439
16.26650579,73.163,2.74,0.018272425,2.99,7.34,0.160978439
16.2481989,73.183,4.45,0.068900766,10.82,9.17,0.160978439
16.22989202,74.813,3.8,0.061317348,3.4,11,0.18236269
16.21158514,74.858,2.3,0.062039578,4,5.5,0.189479633
16.19327826,74.866,1.95,0.048678319,3.05,3.15,0.186263574
16.17497138,74.866,1.9,0.049039434,2.5,6.2,0.215992385
16.1566645,74.7,4.57,0.029322548,4.12,7.17,0.220280554
16.13835762,74.675,0.2,0.015816842,2.6,3.6,0.227891509
16.12005074,74.417,1.3,0.028816987,3.65,4,0.258718034
16.10174386,74.48,1.1,0.034955944,3.65,3.9,0.264337042
16.08343698,74.458,4.1,0.041094901,5.8,4.93,0.314780103
16.0651301,74.435,3.26,0.030694785,3.96,5.96,0.32183479
16.04682321,74.683,1.86,0.027805865,3.46,5.06,0.286262199
16.02851633,74.638,1.8,0.034955944,4.35,5,0.29634375
16.01020945,74.567,7.77,0.0639896,6.57,17.97,0.264340546
15.99190257,74.643,3.2,0.054095046,6.2,7.5,0.28495319
15.97359569,74.707,3.7,0.03820598,3.1,6.7,0.186388626
15.95528881,74.703,5.99,0.013577929,4.39,11.19,0.244070718
15.93698193,74.659,0.6,0.019427994,4.5,4.5,0.262041897
15.91867505,74.875,8.2,0.070706341,9,18.5,0.277571318
15.90036817,74.783,0.1,0.03892821,4.1,5.9,0.26918148
15.88206129,74.575,0.29,0.01646685,4.69,6.89,0.252582105
15.8637544,74.978,4.28,0.05539506,3.38,8.48,0.283025926
15.84544752,73.956,9.08,0.069117435,3.88,15.03,0.255614629
15.82714064,73.883,10.92,0.100823342,12.07,19.47,0.255614629
15.80883376,73.839,7.7,0.097862198,8.26,18.16,0.256616127
15.79052688,74.083,2.7,0.060956233,6.1,15.53,0.256632028
15.77222,74.017,2.2,0.037122635,2.5,12.9,0.256632028
15.75391312,74.079,1.7,0.027011411,2.5,6.15,0.256632028
15.73560624,73.822,3,0.049761664,2.4,12.8,0.256632028
15.71729936,74.183,10.7,0.059150657,7.69,12.3,0.256523685
15.69899248,74.133,3.34,0.025855843,2.24,16.74,0.256523685
15.6806856,73.98,5.76,0.025639174,2.76,15.61,0.256523685
15.66237871,73.733,4.77,0.022136357,5.5,9.95,0.254996643
15.64407183,73.817,2.39,0.01863354,3.79,4.29,0.254996643
15.62576495,73.721,1.5,0.061317348,2.7,5.3,0.255424894
15.60745807,73.567,0.37,0.027155857,1.87,4.42,0.255424894
15.58915119,73.783,6.3,0.060450672,7.6,9.38,0.256616666
15.57084431,73.671,8.99,0.093745486,9.49,14.34,0.2569611
15.55253743,73.6,8.25,0.070706341,9,11.795,0.2569611
15.53423055,73.55,2.85,0.027733641,4.45,9.25,0.2569611
15.51592367,73.613,2.51,0.048220906,2.79,10.90333333,0.2569611
15.49761679,73.781,7.46,0.068708171,7.66,12.55666667,0.2569611
15.4793099,73.789,4.21,0.089195436,5.41,14.21,0.2569611
15.46100302,74.1,11.2,0.068178535,11.65,15.05,0.256129393
15.44269614,74.083,3.99,0.043911599,5.29,9.44,0.256129393
15.42438926,74.004,0.38,0.007944533,1.58,3.83,0.256129393
15.40608238,74.117,5.52,0.068684096,6.92,19.52,0.256992363
15.3877755,73.85,3.14,0.057633974,4.19,11.89,0.257071329
15.36946862,73.863,11.59,0.093023256,12.99,13.29,0.257219829
15.35116174,73.883,4.22,0.037267081,5.77,8.72,0.257683655
15.33285486,76.561,4.5,0.020078001,4.35,6.15,0.2321406
15.31454798,76.492,5.95,0.018344648,3.13,10.21,0.187644811
15.2962411,76.386,7.76,0.055972844,7.29,13.36,0.214296629
15.27793421,76.254,1.71,0.015166835,0.86,4.26,0.19879955
15.25962733,76.381,1.09,0.01863354,0.71,1.89,0.211049307
15.24132045,76.397,3.09,0.022244692,2.74,6.49,0.212369904
15.22301357,76.267,2.61,0.068972989,6.96,9.495,0.193880997
15.20470669,76.733,12.58,0.082262025,11.18,12.5,0.23315207
15.18639981,76.62,14.95,0.122129135,15.61,15.57,0.233150723
15.16809293,76.728,1.58,0.011844576,1.05,9.175,0.241262966
15.14978605,76.837,1.7,0.027589195,3.03,2.78,0.214891437
15.13147917,76.489,10.85,0.055178391,8.35,11.75,0.20895818
15.11317229,76.348,4.15,0.028816987,2.3,15.65,0.264532976
15.0948654,76.594,2.86,0.023111368,2.26,8.56,0.321373659
15.07655852,76.529,2.62,0.044994944,2.07,12.44,0.241156779
15.05825164,76.371,2.3,0.026289181,12.3,5.75,0.299376274
15.03994476,76.458,5.85,0.018344648,4.65,8.05,0.221562073
15.02163788,76.361,1.82,0.019933555,2.32,11.77,0.300539208
15.003331,75.295,17.54,0.127329193,17.54,17.44,0.257643229
14.98502412,75.4,35.67,0.264986278,36.1,36.02,0.245008882
14.96671724,74.941,75.25,0.549689441,76.03,75.35,0.290129664
14.94841036,74.898,69.68,0.517766864,71.55,71.2,0.28327091
14.93010348,74.983,84.68,0.608695652,84.14,84.23,0.294176083
14.9117966,75.105,87.75,0.639462661,81.9,87.17,0.291906003
14.89348971,74.913,44.4,0.323486928,44.48,44.39,0.260697313
14.87518283,74.899,39.94,0.292431027,40.15,40.38,0.277252758
14.85687595,74.938,35.78,0.282392027,35.78,36.1,0.296323267
14.83856907,74.864,35.09,0.255452838,35.09,35.4,0.276357446
14.82026219,74.996,49.59,0.427488083,49.59,49.7,0.285379555
14.80195531,74.823,35.29,0.21443016,29.3,42.975,0.251804839
14.78364843,74.867,35.72,0.261880688,48.56,36.25,0.248005561
14.76534155,74.96,31.84,0.232197024,31.85,32.11,0.282167268
14.74703467,75.455,66.22,0.486494294,69.55,66.65,0.23697803
14.72872779,75.135,57.92,0.421493572,57.92,57.94,0.225361621
14.7104209,75.11,78.39,0.574823054,78.39,78.46,0.232682854
14.69211402,74.821,45.54,0.332875921,45.54,45.51,0.214331935
14.67380714,74.891,72.01,0.521811353,72.01,71.72,0.229140957
14.65550026,74.874,53.46,0.386537628,53.73,53.68,0.209485881
14.63719338,74.77,44.58,0.325725841,44.75,44.81,0.209262726
14.6188865,75.983,4.3,0.037628196,3.84,10.89,0.272946801
14.60057962,75.183,70.42,0.498266647,70.51,68.31,0.261732231
14.58227274,75.254,38.86,0.286653185,39.1,38.8,0.211946774
14.56396586,75.1,57.5,0.41954355,57.62,58.05,0.247415065
14.54565898,75.355,47.54,0.350498339,52.82,49.89,0.209226073
14.5273521,75.817,54.02,0.405821176,54.16,54.82,0.224642569
14.50904521,75.71,53.24,0.384876499,52.83,51.05,0.202968865
14.49073833,72.759,4.97,0.052433916,4.82,30.75,0.34822122
14.47243145,72.683,5.25,0.049400549,14.55,10.45,0.288769875
14.45412457,72.767,4.88,0.05683952,8.03,9.98,0.336431112
14.43581769,72.988,1,0.002455583,1.29,18.05,0.227862672
14.41751081,72.65,11.7,0.093095479,17.5,21.35,0.265357294
14.39920393,72.675,8.69,0.043911599,5.26,20.055,0.262724454
14.38089705,72.492,11.36,0.064639607,5.46,18.76,0.300742149
14.36259017,72.533,10.5,0.118373537,15.5,19.9,0.281243251
14.34428329,72.892,1.13,0.016755742,2.03,5.08,0.215999392
14.3259764,72.925,20.2,0.101401127,14.2,8.246666667,0.224185211
14.30766952,72.717,23.47,0.186046512,26.37,11.41333333,0.312076769
14.28936264,72.688,4.98,0.066228514,9.38,14.58,0.286129219
14.27105576,72.736,10.4,0.082984255,6.825,17.9,0.30343465
14.25274888,72.818,5.35,0.045933844,4.27,20.13,0.205891699
14.234442,72.867,10.01,0.025278059,1.76,22.36,0.184546257
14.21613512,75.567,7.65,0.064206269,7.2,10.2,0.134634401
14.19782824,75.833,2,0.021594684,2.5,10.4,0.14522829
14.17952136,75.281,0.11,0.011555684,1.36,0.36,0.154471935
